controller,time_s,tilt_rad,tilt_deg,tilt_rate_rad_s,tilt_rate_deg_s,x_m,x_dot_m_s,command_accel_m_s2,command_motor_rpm,target_tilt_deg,kp,ki,kd,expert_balance,expert_recovery,expert_drift
PID IA,9.460000000000079,0.13823538594518375,7.920304194021087,-0.4483628078175522,-25.689296578580976,-0.07408635284539342,0.2446543159527149,1.6463368874421709,46.23929181722591,-3.6974171156825455,13.120829113554667,0.18632634348271812,2.2771919073196902,0.9127897740980383,0.08371048056406212,0.0034997453378995823
PID IA,9.46500000000008,0.13596139505931437,7.790014113609557,-0.46140891400810224,-26.43678340237899,-0.07284265666556974,0.2528238155809346,1.621086117556592,45.53009449178488,-3.860613844494995,13.072837997714998,0.1874192809232026,2.2632134012122838,0.9199024006387222,0.0771613890986899,0.002936210262587894
PID IA,9.47000000000008,0.1336224963580063,7.656005089315975,-0.474331037455829,-27.177166538280773,-0.0715584337014391,0.260865035020511,1.595338379388118,44.806939232441025,-4.0224851672995285,13.025862396311272,0.1884871735460511,2.2495456953095703,0.9268447178178122,0.07075504849217365,0.002400233690014159
PID IA,9.475000000000081,0.1312192930597076,7.5183116830115395,-0.4871358046630399,-27.910825656901473,-0.07023433148536216,0.26877552180664777,1.569075740520522,44.06932238636775,-4.182958727363399,12.980083710468406,0.18952529342697072,2.23624629697231,0.9335836786887984,0.0645175108516645,0.0018988104595368993
PID IA,9.480000000000082,0.12875235817384922,7.376966725718268,-0.4998286752988757,-28.638073574240398,-0.06887101003462744,0.27655273443671363,1.5422796981830993,43.316724281667646,-4.34195794921496,12.935697240301476,0.19052857882097524,2.2233768972612302,0.940083997851503,0.05847676258931249,0.0014392395591845846
PID IA,9.485000000000083,0.1262222403670427,7.232001653717357,-0.5124139289298989,-29.359155491399722,-0.06746914230371366,0.28419403954108347,1.5149307479306648,42.54859711324719,-4.499401433559479,12.892912489460546,0.19149163066315558,2.2110034327491053,0.9463081418008927,0.052662758511448304,0.0010290996876589976
PID IA,9.490000000000084,0.12362946995340883,7.083446851769748,-0.5248946286302116,-30.074246909597832,-0.06602941465608721,0.2916967068983555,1.4870079620737084,41.76435310253582,-4.655202232799659,12.851953481529792,0.19240870961811898,2.1991961443789587,0.9522163259722969,0.04710745574581014,0.0006762182818930663
PID IA,9.495000000000084,0.12097456512370418,6.931332010018773,-0.5372725618366061,-30.78345024141907,-0.06455252736618955,0.29905790234422913,1.4584885758951331,40.96335287590048,-4.80926699974681,12.813059075060686,0.1932737340407337,2.188029629035901,0.9577665210780704,0.04184484556889943,0.0003886333530301937
PID IA,9.500000000000085,0.11825803852644623,6.775686501060858,-0.5495481586693173,-31.48679013093758,-0.0630391951620477,0.3062746786134977,1.4293475810900504,40.144894045927984,-4.961495002777994,12.776483263312674,0.19408027922823307,2.177582879283957,0.9629144714491611,0.036910981096247776,0.000174547454591074
PID IA,9.505000000000086,0.11548040431333055,6.6165397836181885,-0.5617203878613805,-32.18420749090874,-0.06149014781875058,0.3133439641517831,1.3995573273426551,39.30820002124683,-5.111777001788408,12.742495443661497,0.19482157836866895,2.1679393063982384,0.9676137282557334,0.032343998647371544,4.227309689494418e-05
PID IA,9.510000000000087,0.11264218576053428,6.453921839207234,-0.5737866304330229,-32.875552264844934,-0.0599061308128396,0.32026254993820086,1.3690869463640651,38.45240382995816,-5.25999264378396,12.711380977992311,0.195490539136164,2.1591866738378473,0.971815869601025,0.028184130398975,0.0
PID IA,9.515000000000088,0.10974392359890663,6.287863649423506,-0.5857425224111676,-33.56057441550694,-0.058287906049776565,0.32702707343186804,1.337837740169422,37.5747334240331,-5.40555608910679,12.68355278726708,0.196084207204969,2.1513947804347824,0.975526295031056,0.024473704968943952,0.0
PID IA,9.520000000000088,0.10678619278683785,6.118398156956164,-0.5975787345464268,-34.238739416278825,-0.056636253479248284,0.33363367950418876,1.3057107302191777,36.67240887573712,-5.547863641188105,12.659426480524262,0.19659890174881578,2.1446394145467935,0.9787431359300984,0.021256864069901585,0.0
PID IA,9.52500000000009,0.10376962742126535,5.945561692883521,-0.609280936537952,-34.9092262014028,-0.05495197356130396,0.34007801915938746,1.2726527761049007,35.74393767471496,-5.686615438023895,12.639345992538155,0.19702728549251938,2.1390168779106835,0.981420534328246,0.01857946567175396,0.0
PID IA,9.53000000000009,0.10069494039483766,5.769395102945585,-0.6208319346454773,-35.5710496421276,-0.05323588916245352,0.3463554788199694,1.2386070387588488,34.787723429450395,-5.82149390396631,12.62366886155386,0.19736173095351764,2.1346272812350815,0.9835108184594852,0.0164891815405148,0.0
PID IA,9.53500000000009,0.09756293824570693,5.589944598374491,-0.6322114575369807,-36.22304827668326,-0.05148884692464025,0.352461161901873,1.2035130139637982,33.8020668084289,-5.952163881807781,12.612765372422581,0.19759433872165158,2.131574304278323,0.9849646170103223,0.015035382989677624,0.0
PID IA,9.540000000000092,0.09437453709131849,5.407262668833393,-0.6433959367632722,-36.8638717324015,-0.04971171872590736,0.3583898705617553,1.1673066765765296,32.78516959082242,-6.07827298701231,12.60701744488991,0.19771696117568194,2.129964884569175,0.9857310073480121,0.014268992651987939,0.0
PID IA,9.545000000000092,0.09113077966106348,5.22140905831558,-0.6543582866581651,-37.491968114924546,-0.04790540323051396,0.3641360881698683,1.129920759650397,31.735142505972373,-6.199452225277801,12.606817234011599,0.1977212323410859,2.1299088255232475,0.9857577021317868,0.01424229786821314,0.0
PID IA,9.550000000000093,0.08783285341577853,5.032451803315326,-0.6650676896203461,-38.10557170576242,-0.046070827523187086,0.36969396318275394,1.0912851954911134,30.650017620955772,-6.315316918045189,12.612565409218577,0.197598604603337,2.1315183145812022,0.9849912787708562,0.01500872122914373,0.0
PID IA,9.555000000000094,0.08448210970903426,4.840468330688858,-0.6754893940400571,-38.702691384344696,-0.04420894881848734,0.3750572952249745,1.051493490030357,29.532421158931744,-6.426283685827566,12.622448626188147,0.19738776264131955,2.134285615332681,0.9836735165082472,0.01632648349175284,0.0
PID IA,9.560000000000095,0.08108006424298872,4.645545483772832,-0.6855923995329524,-39.28155095948508,-0.04232075416025085,0.38022035294221446,1.0108536105726509,28.391002740869503,-6.533649518267536,12.63247719384233,0.19717381986469695,2.1370936142758525,0.9823363741543559,0.017663625845644064,0.0
PID IA,9.565000000000095,0.07762835302864288,4.447776999092839,-0.6953595732262373,-39.841168789881515,-0.040407255396233,0.3851789460568768,0.9694146793226768,27.227142021185045,-6.637388024349054,12.642503744594825,0.1969599201153105,2.1399010484865504,0.9809995007206904,0.019000499279309635,0.0
PID IA,9.570000000000096,0.07412869385505318,4.247261298711908,-0.7047753308108188,-40.38065196039633,-0.038469484708982066,0.3899291309191276,0.9272196948330169,26.04204666438236,-6.7374455083082685,12.652473406236386,0.19674723400029043,2.1426925537461887,0.9796702125018151,0.02032978749818492,0.0
PID IA,9.575000000000097,0.0705828793496523,4.044101092616169,-0.7138253158576895,-40.89917790823852,-0.03650849345939378,0.3944671798308133,0.884312171238679,24.83693881569924,-6.833772991541356,12.662332889463375,0.19653689835811464,2.1454532090497453,0.9783556147382164,0.02164438526178353,0.0
PID IA,9.580000000000098,0.06699277084644661,3.8384030273884546,-0.7224963972631069,-41.39599427658331,-0.034525351100643684,0.3987895835690692,0.8407359621927701,23.613050156135326,-6.92632595763378,12.672030822261979,0.19633000912507778,2.148168630233354,0.9770625570317361,0.02293744296826389,0.0
PID IA,9.585000000000099,0.06336029228073609,3.6302773364015066,-0.7307766611874972,-41.8704184527053,-0.032521144081703555,0.402893053029086,0.7965350809629019,22.371616849649808,-7.015064086611509,12.681518042962754,0.19612761508346127,2.150825052029571,0.9757975942716329,0.024202405728367092,0.0
PID IA,9.5900000000001,0.0596874241385407,3.4198374931456557,-0.7386553972248274,-42.321836775541954,-0.030496974744893716,0.40677451996706004,0.7517535205063754,21.113874489763088,-7.09995098213365,12.690747851551269,0.19593071250023966,2.1534093984343547,0.9745669531264977,0.025433046873502375,0.0
PID IA,9.5950000000001,0.055976197489808914,3.2071998693568435,-0.7461230787092887,-42.74970340734958,-0.02845396022196986,0.41043113684344573,0.7064350770272549,19.841053143951434,-7.180953895223272,12.699676219483807,0.19574024065101212,2.1559093414554664,0.9733765040688256,0.026623495931174405,0.0
PID IA,9.600000000000101,0.0522286881345596,2.9924833996152658,-0.7531713372220256,-43.15353887304655,-0.026393231333198913,0.41386027578414347,0.6606231801456455,18.554372583753022,-7.258043447934443,12.708261958885359,0.19555707821044566,2.158313348487901,0.9722317388152854,0.027768261184714628,0.0
PID IA,9.605000000000102,0.04844701089044771,2.77580925404699,-0.7597929314998031,-43.53292827881118,-0.024315931493751,0.4170595266928993,0.6143607323931315,17.255037776810116,-7.331193360092196,12.716466852582755,0.1953820404782346,2.1606107187231713,0.9711377529889662,0.028862247011033827,0.0
PID IA,9.610000000000102,0.04463331404893337,2.557300520685846,-0.7659817110680274,-43.88751922840723,-0.022223215631534378,0.4200266945617541,0.5676899603036074,15.944234704581348,-7.400380181932447,12.724255746934741,0.19521587739872556,2.1627916091417276,0.9700992337420347,0.029900766257965342,0.0
PID IA,9.615000000000103,0.040789774025370984,2.337081898946108,-0.7717325750211997,-44.217019461477925,-0.02011624912033764,0.4227597960377123,0.5206522789107313,14.623126556594658,-7.465583035125795,12.73159660985257,0.19505927232314518,2.1648470507587194,0.9691204520196574,0.030879547980342616,0.0
PID IA,9.620000000000104,0.036918590226019204,2.1152794055238324,-0.7770414264541317,-44.5211942426469,-0.01799620673183008,0.4252570553128406,0.4732881710063108,13.292850339278228,-7.526783364306008,12.738460556752992,0.19491284145593615,2.166768955890838,0.9682052590996009,0.03179474090039908,0.0
PID IA,9.625000000000105,0.033021980152306986,1.8920200938919616,-0.7819051231071579,-44.799863533697206,-0.015864271609618147,0.4275168994117615,0.42563708207122564,11.954513924972877,-7.583964700854187,12.74482184744782,0.19477713392111318,2.1685501172853896,0.9673570870069572,0.03264291299304274,0.0
PID IA,9.630000000000106,0.029102174759774585,1.667431788387234,-0.7863214248288234,-45.052898983405,-0.013721634268174718,0.4295379529550455,0.3777373313732917,10.60919355501188,-7.637112440324682,12.750657857151142,0.19465263238077568,2.1701842000023195,0.9665789523798479,0.03342104762015211,0.0
PID IA,9.635000000000106,0.025161414086037292,1.4416428337109564,-0.7902889384812608,-45.2802207708502,-0.011569491619059347,0.4313190324794562,0.32962603934390255,9.257931800009235,-7.686213634547927,12.755949024880772,0.1945397541358769,2.1716657269666166,0.9658734633492304,0.03412653665076964,0.0
PID IA,9.640000000000107,0.02120194315898214,1.2147818604859448,-0.7938070609182988,-45.481794338302755,-0.009409046026441435,0.43285914039654483,0.28133907100448186,7.90173597092559,-7.731256799117279,12.760678782550732,0.19443885263891772,2.172990059114205,0.9652428289932358,0.034757171006764224,0.0
PID IA,9.645000000000108,0.017226008193283668,0.9869775673329306,-0.7968759206561447,-45.65762704919895,-0.00724150439353378,0.43415745866992184,0.23291099491916567,6.541576966206448,-7.772231736666781,12.764833468004513,0.19435021934923707,2.1741533710412635,0.9646888709327316,0.0353111290672684,0.0
PID IA,9.650000000000109,0.013235853080283976,0.7583585197555022,-0.7994963188333654,-45.80776480539747,-0.005068077281148852,0.4352133422888984,0.18437505690450418,5.178388533388469,-7.809129376079213,12.768402225134073,0.19427408586380646,2.1751526230375404,0.9642130366487903,0.035786963351209705,0.0
PID IA,9.65500000000011,0.009233716173383746,0.5290529659565774,-0.801669670023065,-45.93228865596699,-0.0028899780592113867,0.43602631261232405,0.13576316753059303,3.813066918054174,-7.841941627531098,12.771376894076596,0.1942106262596993,2.175985530341447,0.9638164141231205,0.036183585876879525,0.0
PID IA,9.66000000000011,0.005221827368382642,0.2991886695542308,-0.8033979434178503,-46.03131142733294,-0.0007084220917038596,0.4365960506516016,0.08710590229987414,2.446470868853764,-7.870661253084197,12.773751894290548,0.1941599595884683,2.1766505304013535,0.9634997474279268,0.03650025257207318,0.0
PID IA,9.665000000000111,0.001202405475726494,0.06889275902254806,-0.8046836048595635,-46.10497440182581,0.0014753740448095521,0.43692239035627534,0.03843251328722519,1.0794219644306182,-7.895281752371596,12.775524103094103,0.19412215246732578,2.177146748866349,0.9632634529207862,0.03673654707921377,0.0
PID IA,9.670000000000112,-0.002822344120608683,-0.16170840644443932,-0.8055295601328883,-46.153444068644156,0.0036601933092366323,0.4370053119594901,-0.010229049035888504,-0.28729477362194855,-7.915797262798634,12.776692732012153,0.19409722171707408,2.177473964963403,0.9631076357317129,0.036892364268287084,0.0
PID IA,9.675000000000113,-0.006850231524822855,-0.392489355059816,-0.8059390998866813,-46.176908968079324,0.005844818911015024,0.43684493543422176,-0.05885210509388705,-1.6529300183039712,-7.932202473583245,12.777259203031232,0.19408513700200042,2.177632576848745,0.9630321062625026,0.036967893737497474,0.0
PID IA,9.680000000000113,-0.010879084120494438,-0.6233256050721244,-0.8059158464909035,-46.17557664664191,0.008028034992839175,0.43644151410466114,-0.10741120790803493,-3.016769061535595,-7.944492552893248,12.777227026612293,0.19408582343227107,2.1776235674514424,0.9630363964516941,0.03696360354830581,0.0
PID IA,9.685000000000114,-0.01490674810158619,-0.8540937524855409,-0.8054637030817768,-46.14967073756429,0.010208627281926905,0.4357954284506666,-0.15588209846170953,-4.378130560538578,-7.952663087297228,12.776601683065858,0.19409916409459504,2.1774484712584403,0.9631197755912189,0.03688022440878109,0.0
PID IA,9.690000000000115,-0.01893108975469128,-1.0846715445271633,-0.8045868049944482,-46.09942817809727,0.012385383710869982,0.4349071801369109,-0.20424165592777666,-5.736365139914076,-7.956710032727283,12.775390508657656,0.19412500248197,2.177109342424144,0.9632812655123125,0.03671873448768748,0.0
PID IA,9.695000000000116,-0.022949996504826486,-1.3149379395665484,-0.8032894737319902,-46.02509657212805,0.014557095009256282,0.4337773862923527,-0.2524678438808805,-7.090853880952068,-7.956629676152693,12.773602587589929,0.1941631447980815,2.1766087245251806,0.9635196549880094,0.0364803450119906,0.0
PID IA,9.700000000000117,-0.02696137773770636,-1.5447731542285499,-0.8015761735727124,-45.92693170396233,0.016722555267365165,0.43240677406004285,-0.30053965352993073,-8.441006727249542,-7.952418607180724,12.771248650796823,0.19421336211633444,2.175949622223111,0.9638335132270901,0.036166486772909893,0.0
PID IA,9.705000000000117,-0.03096316541183533,-1.774058698463614,-0.7994514708750488,-45.80519520666615,0.01888056247332482,0.4307961754320952,-0.3484370449104517,-9.786260833029022,-7.9440736988306835,12.768340982304153,0.19427539237751143,2.175135475045163,0.9642212023594463,0.03577879764055366,0.0
PID IA,9.710000000000118,-0.034953314473955374,-2.002677399351176,-0.7969199961010341,-45.660152386171276,0.02102991902518274,0.42894652237995007,-0.39614088687617177,-11.126078877732365,-7.931592096767741,12.76489333373539,0.19434894221364502,2.174170133445909,0.9646808888352812,0.03531911116471873,0.0
PID IA,9.715000000000119,-0.03892980309140795,-2.2305134144130205,-0.7939864085457674,-45.49207020042239,0.023169432219380587,0.4268588422858593,-0.4436328966275316,-12.459947367608379,-7.914971216331209,12.760920847397681,0.19443368858884946,2.1730578372713514,0.9652105536803091,0.03478944631969097,0.0
PID IA,9.72000000000012,-0.04289063271483362,-2.4574522352057024,-0.7906553637313003,-45.301215391184485,0.02529791471714517,0.42453425367783343,-0.4908955794142593,-13.787374942189311,-7.894208746745844,12.756439988253799,0.1945292802505856,2.171803196711064,0.96580800156616,0.034191998433840014,0.0
PID IA,9.72500000000012,-0.04683382798436395,-2.6833806819457418,-0.7869314833990034,-45.087852764732105,0.02741418499031049,0.4219739622671039,-0.5379121689518209,-15.10789070081736,-7.869302661962337,12.751468484977929,0.19463533898713758,2.17041117579382,0.9664708686696097,0.033529131330390316,0.0
PID IA,9.730000000000121,-0.05075743649208077,-2.908186889899538,-0.7828193280144576,-44.852243616495635,0.029517067748074288,0.4191792572844566,-0.5846665689989727,-16.421042561782095,-7.8402512376333355,12.746025280203863,0.19475146068898425,2.168887078457082,0.9671966293061515,0.03280337069384852,0.0
PID IA,9.735000000000122,-0.05465952841304849,-3.131760288243085,-0.7783233716830574,-44.59464429383128,0.03160539434616878,0.41615150810955703,-0.6311432964570398,-17.726395664197305,-7.807053073792376,12.740130490002647,0.19487721621327692,2.1672365372007407,0.9679826013329805,0.03201739866701947,0.0
PID IA,9.740000000000123,-0.05853819601668626,-3.3539915720656497,-0.7734479793624948,-44.31530489039255,0.033678003179891336,0.4128921611855857,-0.6773274262715575,-19.023530820499357,-7.769707122864421,12.73380537257125,0.19501215205181333,2.1654655043199504,0.9688259503238333,0.031174049676166677,0.0
PID IA,9.745000000000124,-0.06239155306965628,-3.574772668157801,-0.7681973862497833,-44.01446806509372,0.03573374006239889,0.4094027372101025,-0.7232045383439768,-20.312043025400484,-7.728212722697554,12.727072306073534,0.19515579080376463,2.1635802457005893,0.9697236925235289,0.030276307476471104,0.0
PID IA,9.750000000000124,-0.06621773414082001,-3.793996695188327,-0.7625756792151561,-43.69236797835058,0.03777145858962205,0.4056848285920215,-0.7687606665954247,-21.591540025285124,-7.682569634365034,12.71995477554736,0.1953076314549897,2.161587337153261,0.9706726965936855,0.029327303406314544,0.0
PID IA,9.755000000000125,-0.07001489381816911,-4.0115579188376875,-0.7565867801526704,-43.3492293381403,0.039790020493102256,0.4017400971638703,-0.8139822502657995,-22.86164095038816,-7.6327780845454996,12.712477368776405,0.19546714946610338,2.1594936632573933,0.9716696841631461,0.02833031583685389,0.0
PID IA,9.760000000000126,-0.07378120584698783,-4.227351702418355,-0.7502344311173543,-42.98526654842268,0.041788295982000394,0.3975702721380964,-0.8588560874795784,-24.121975010636504,-7.5788388123460955,12.704665781019994,0.19563379667157346,2.1573064186855984,0.9727112291973341,0.027288770802665844,0.0
PID IA,9.765000000000127,-0.0775148621978577,-4.441274453475415,-0.7435221811209191,-42.60068295259024,0.04376516407546863,0.3931771482960251,-0.9033692910640921,-25.372180254753783,-7.5207531204890135,12.696546828498011,0.19580700099204243,2.155033111979443,0.9737937562002651,0.026206243799734855,0.0
PID IA,9.770000000000127,-0.08121407207248646,-4.653223566824761,-0.7364533744621414,-42.19567016484831,0.04571951292652033,0.38856258439815206,-0.9475092465661603,-26.611902391108572,-7.458522930836394,12.68814847053914,0.1959861659618317,2.1526815717509593,0.9749135372614479,0.025086462738552046,0.0
PID IA,9.775000000000128,-0.08487706085473742,-4.863097364451506,-0.7290311404737352,-41.77040748275408,0.04765024013847725,0.3837285018047234,-0.9912635723782683,-27.84079366781156,-7.392150844281916,12.679499840318144,0.19617067007321295,2.15025995528908,0.9760666879575809,0.023933312042419136,0.0
PID IA,9.780000000000129,-0.08850206901366324,-5.070795032658444,-0.7212583845746513,-41.325061374551154,0.049556253075018805,0.37867688329600496,-1.0347334917477622,-29.061697057834106,-7.321448822360365,12.671063434771396,0.1963506467248769,2.1478977617359907,0.9771915420304806,0.022808457969519375,0.0
PID IA,9.78500000000013,-0.09208733751820074,-5.276215786389623,-0.7131324017015402,-40.8594768515263,0.05143646774730146,0.373409205103652,-1.0792747454673284,-30.31269012271279,-7.244132223547476,12.668077423902727,0.1964143482900752,2.147061678692763,0.9775896768129698,0.02241032318703019,0.0
PID IA,9.79000000000013,-0.09563093109225464,-5.47924874249259,-0.7045853952399921,-40.36976945380855,0.05328979060136963,0.36792016523361193,-1.1250662427661922,-31.598797736835145,-7.159677090651051,12.671656983906399,0.19633798434333016,2.1480639554937917,0.9771124021458135,0.022887597854186446,0.0
PID IA,9.795000000000131,-0.09913055217291593,-5.679762260309495,-0.6955402199177217,-39.851519082886576,0.05511509934043191,0.3622035685828279,-1.1718333523940432,-32.912306561198626,-7.068273217632344,12.681285690003458,0.19613257194659287,2.1507599932009684,0.9758285746662054,0.024171425333794554,0.0
PID IA,9.800000000000132,-0.10258354748302545,-5.877604318257237,-0.6859317050189937,-39.300991731800885,0.056911244128657806,0.35625459458144637,-1.2193153942984736,-34.245895092466846,-6.970125068249933,12.696471425909069,0.19580860958060653,2.155011999254539,0.9738038098787908,0.026196190121209214,0.0
PID IA,9.805000000000133,-0.10598696578567222,-6.072605822916476,-0.675705811540507,-38.715091193733244,0.05867705428860928,0.35006972710195644,-1.2672637725095728,-35.592581222855586,-6.865450934273647,12.71674441285152,0.1953761191925009,2.1606884355984257,0.9711007449531305,0.028899255046869493,0.0
PID IA,9.810000000000134,-0.10933761171122315,-6.2645836930932495,-0.6648189037469295,-38.091317325213176,0.06041134467159884,0.3436466937202591,-1.3154344335907098,-36.94551042692629,-6.754515140573041,12.741649747370081,0.19484440947517748,2.1676650277230554,0.9677759454389048,0.03222082699918649,3.227561908684229e-06
PID IA,9.815000000000135,-0.11263209689593859,-6.453343789845821,-0.6532374020017536,-37.427746154791194,0.062112921818652383,0.33698444269495287,-1.3634516065594149,-38.29412873832652,-6.638322028747967,12.770610518879693,0.19421660164556487,2.1758521327341533,0.9638114751556975,0.03610395458613657,8.457025816585271e-05
PID IA,9.820000000000135,-0.11586690555863766,-6.638684673750836,-0.6409439052183067,-36.72338067364203,0.06378059170949198,0.3300838011676138,-1.4110685483014413,-39.63150608888458,-6.517343709866544,12.803177588735199,0.19349924519484116,2.18514772154957,0.9592359091845724,0.04049534424905827,0.0002687465663693774
PID IA,9.825000000000136,-0.11903845990863149,-6.82040135250184,-0.6279310030260825,-35.97779629881105,0.06541316754306255,0.3229468296344281,-1.4581214901916069,-40.953042845737905,-6.3917089056372625,12.838991655714626,0.19270112306903253,2.1954424414100946,0.9541086974054118,0.04534465904250538,0.0005466435520828064
PID IA,9.830000000000137,-0.12214316015865072,-6.998287573481153,-0.6141973032837308,-35.19091326647439,0.06700947486643949,0.3155764068173012,-1.5044551537465825,-42.25437783156106,-6.261550598392629,12.877713501567285,0.19183060507056812,2.20663244310316,0.9484867698867172,0.050604206504615744,0.0009090236086670942
PID IA,9.835000000000138,-0.12517741353844944,-7.172137486116926,-0.5997470034006521,-34.3629720704756,0.06856835555932798,0.3079761870139239,-1.5499233376205341,-43.53140481102293,-6.127006094459808,12.919024776170849,0.1908956192038526,2.2186196939717715,0.94242430927203,0.05622906922387258,0.0013466215040973284
PID IA,9.840000000000138,-0.12813766113149444,-7.341747179512164,-0.5845894481059832,-33.494508124354894,0.07008867159800246,0.3001505545238875,-1.5943894659490536,-44.78028789166571,-5.988217005857864,12.962628671684975,0.1899036267531593,2.2313122491657507,0.9359725520541429,0.06217721763965162,0.001850230306205506
PID IA,9.84500000000014,-0.13102040246973756,-7.50691609162139,-0.5687386747631528,-32.58632570979224,0.07156930858455138,0.29210457534481477,-1.6377270502347403,-45.99747449650018,-5.845329177336725,13.008250431445678,0.18886160222918608,2.2446244661089247,0.9291796257531759,0.06840959788835013,0.0024107763584739843
PID IA,9.85000000000014,-0.13382221783247755,-7.667448286881307,-0.5522129495348735,-31.63947140081897,0.07300917902885981,0.28384394657142564,-1.6798200296799526,-47.17970492264802,-5.698492582707884,13.05563765412104,0.18777601898234364,2.2584771514736026,0.9220904268064649,0.07489018952716972,0.003019383666365292
PID IA,9.85500000000014,-0.13653978821584142,-7.823153600377807,-0.5350342993042295,-30.65520724487163,0.07440722537336511,0.2753749441058006,-1.7205629669689642,-48.32401784011201,-5.547861210811109,13.104560367277385,0.18665284096858056,2.2727976339381173,0.9147465419388112,0.08158602983155402,0.0036674282296346983
PID IA,9.860000000000142,-0.1391699129665177,-7.973848648184455,-0.5172280452885442,-29.634984040834983,0.07576242275394957,0.26670436940192654,-1.7598610876970993,-49.427751399189326,-5.393592957428566,13.154810856793112,0.18549752087279453,2.2875197595895256,0.9071862139510837,0.08846720304115217,0.004346583007764138
PID IA,9.865000000000142,-0.14170952510432636,-8.119357705281088,-0.49882234479242354,-28.58041508342543,0.07707378149409615,0.25783949602643375,-1.7976301616550376,-50.488539896202724,-5.235849535159107,13.206203249318976,0.18431500455056882,2.3025838099620417,0.8994443512781757,0.09550679439606581,0.005048854325758543
PID IA,9.870000000000143,-0.14415570439055866,-8.259513454314522,-0.47984774759530974,-27.493250746070046,0.0783403493333653,0.2487880168261951,-1.83379623276467,-51.50430618843408,-5.0747964088824205,13.258572854075055,0.18310974154470705,2.3179363453281687,0.89155257934861,0.10268081003977221,0.005766610611617797
PID IA,9.875000000000144,-0.14650568823063764,-8.394157610274995,-0.46033677312750726,-26.375354254877454,0.07956121339511812,0.2395579924592841,-1.8682952114640576,-52.47325024578047,-4.910602760156207,13.311775277620464,0.18188570127060757,2.3335299779610366,0.8835393307395751,0.10996806485698048,0.006492604403444302
PID IA,9.880000000000145,-0.14875688052877575,-8.523141427830664,-0.44032351393385877,-25.228678968780002,0.08073550190202136,0.23015780197661867,-1.9010723486768435,-53.39383437657156,-4.74344147986174,13.365685330834335,0.18064639434372298,2.34932308166518,0.8754299703609943,0.11735004106445739,0.007219988574548327
PID IA,9.885000000000145,-0.1509068586375752,-8.646326099510391,-0.41984327003528155,-24.055247429992974,0.08186238565106632,0.2205960960457822,-1.9319133500350314,-54.26003987352323,-4.5736862679167665,13.419552833929634,0.17940851881582984,2.365100173102943,0.8673316907225588,0.12472520552468604,0.007943103752755218
PID IA,9.890000000000146,-0.15295339836728838,-8.763584188628801,-0.39894013858697436,-22.85758621939779,0.08294108136563239,0.21088259450987873,-1.96043731543576,-55.06116871295409,-4.401932434805849,13.47188290772958,0.1782044466237501,2.3804389203400818,0.8594487777652092,0.13189319496833288,0.008658027266457754
PID IA,9.895000000000147,-0.1548945377809052,-8.874803284475544,-0.37767494166011617,-21.639180184974247,0.08397085912309461,0.2010289190448268,-1.986628681742682,-55.796783786026516,-4.228409704591073,13.522396205957175,0.17704069681269718,2.395256726487094,0.851824256736084,0.13881554657736914,0.00936019668654691
PID IA,9.900000000000148,-0.156728618122742,-8.979888347350704,-0.35610815406977003,-20.403494278392294,0.0849510472964677,0.19104676622744474,-2.0104978305568677,-56.467176672116,-4.0533257854921665,13.570874925828623,0.17592242171395303,2.4094886477670814,0.8444923916835257,0.14546212025911284,0.010045488057361376
PID IA,9.905000000000149,-0.158454279403065,-9.078761455582354,-0.3342988317190644,-19.153912153656524,0.08588103260458148,0.1809477778092547,-2.0320690003348973,-57.07302813654798,-3.876876367948263,13.617125136168983,0.17485420900922571,2.4230768579295106,0.8374836918273503,0.15180607921202946,0.010710228960620394
PID IA,9.91000000000015,-0.1600704520474034,-9.17136132706744,-0.31230410870564546,-17.893707353428354,0.08676025966479245,0.17074347145456967,-2.0513788610103725,-57.61536809718051,-3.699244549809885,13.660976185474869,0.17384009815830254,2.435970452771313,0.8308250297194169,0.15782380274063532,0.011351167539947844
PID IA,9.91500000000015,-0.16157634619377886,-9.257642706048212,-0.2901787591623506,-16.626018204345858,0.08758823021724477,0.1604451786218952,-2.0684749810697736,-58.09553257044161,-3.5206005051098694,13.702279882425493,0.17288360193508068,2.4481251889561637,0.8245397923666368,0.1634947681781285,0.011965439455234761
PID IA,9.920000000000151,-0.16297143897043212,-9.33757563417963,-0.26797482742087103,-15.353826626962514,0.08836450205773701,0.1500639901245217,-2.0834142386865095,-58.515119046175734,-3.3411013793471125,13.740909490373264,0.1719877320501882,2.459503169823331,0.8186480583767921,0.16880140774944005,0.012550533873767847
PID IA,9.925000000000152,-0.16425546009889744,-9.411144625646319,-0.24574132782035116,-14.079940936046922,0.08908868771828508,0.13961070964806174,-2.096261224043382,-58.8759416150067,-3.160891389795304,13.776758577208597,0.1711550278586452,2.470072490703749,0.8131667943845838,0.17372894615151882,0.013104259463897367
PID IA,9.930000000000152,-0.16542837616879016,-9.478347766174243,-0.22352401344536418,-12.806982590244834,0.08976045293527123,0.1290958152669955,-2.107086674206254,-59.179987009938955,-2.9801021063331565,13.809739760577981,0.1703875871994307,2.479806855721967,0.8081100643922068,0.17826522439932302,0.013624711208470244
